root_word,derived_word,morphology_structure,pattern_PRS,pos,IPA,ipa_status,definition_en,nghia_tieng_viet,source,vi_note,existence_note
point,pointer,[point]-er,0-1-1,noun,/ˈpɔɪntɝ/,real,a strong slender smooth-haired dog of Spanish origin having a white coat with brown or black patches,"point(điểm, chỉ ra) + -er(người làm việc gì; so sánh hơn)","Wordset Dictionary (wordset.org, WordNet-based, community-edited)",chưa dịch lại theo định nghĩa Wordset mới - vẫn là công thức ghép cũ,
point,pointedly,[point]-ly,0-1-1,adverb,/ˈpɔɪnədɫi/,real,in such a manner as to make something clearly evident,"point(điểm, chỉ ra) + -ly(trạng từ chỉ cách thức / tính từ (giống như))","Wordset Dictionary (wordset.org, WordNet-based, community-edited)",chưa dịch lại theo định nghĩa Wordset mới - vẫn là công thức ghép cũ,
point,pointless,[point]-less,0-1-1,adjective,/ˈpɔɪntɫəs/,real,not having a point especially a sharp point,"point(điểm, chỉ ra) + -less(không có (tính từ))","Wordset Dictionary (wordset.org, WordNet-based, community-edited)",chưa dịch lại theo định nghĩa Wordset mới - vẫn là công thức ghép cũ,
point,pointlessly,[point]-less-ly,0-1-2,adverb,/pˈɔɪntləsli/,real,in a pointless manner,"point(điểm, chỉ ra) + -less(không có (tính từ)) + -ly(trạng từ chỉ cách thức / tính từ (giống như))","Wordset Dictionary (wordset.org, WordNet-based, community-edited)",chưa dịch lại theo định nghĩa Wordset mới - vẫn là công thức ghép cũ,
point,pointlessness,[point]-less-ness,0-1-2,noun,/pˈɔɪntləsnəs/,real,total lack of meaning or ideas,"point(điểm, chỉ ra) + -less(không có (tính từ)) + -ness(trạng thái, tính chất (danh từ))","Wordset Dictionary (wordset.org, WordNet-based, community-edited)",chưa dịch lại theo định nghĩa Wordset mới - vẫn là công thức ghép cũ,
point,repoint,re-[point],1-1-0,verb,/ɹᵻpˈɔɪnt/,"generated (espeak-ng G2P, algorithmic)",repair the joints of bricks,"re-(lại, làm lại) + point(điểm, chỉ ra)","Wordset Dictionary (wordset.org, WordNet-based, community-edited)",chưa dịch lại theo định nghĩa Wordset mới - vẫn là công thức ghép cũ,
point,midpoint,mid-[point],1-1-0,noun,/ˈmɪdˌpɔɪnt/,real,a point equidistant from the ends of a line or the extremities of a figure,"mid-(giữa) + point(điểm, chỉ ra)","Wordset Dictionary (wordset.org, WordNet-based, community-edited)",chưa dịch lại theo định nghĩa Wordset mới - vẫn là công thức ghép cũ,
point,outpointed,out-[point],1-1-0,noun,/aʊtpˈɔɪntᵻd/,"generated (espeak-ng G2P, algorithmic)","out-(beyond, exceeding, external) + point(a thing that somebody says or writes giving their opinion or stating a fact)","out-(ra ngoài, vượt trội) + point(điểm, chỉ ra)","compositional (generated, unverified)",công thức ghép (chưa xác thực),
poison,poisoner,[poison]-er,0-1-1,noun,/pˈɔɪzənɐ/,real,someone who kills with poison,poison(chất độc) + -er(người làm việc gì; so sánh hơn),"Wordset Dictionary (wordset.org, WordNet-based, community-edited)",chưa dịch lại theo định nghĩa Wordset mới - vẫn là công thức ghép cũ,
poison,poisonous,[poison]-ious,0-1-1,adjective,/ˈpɔɪzənəs/,real,causing death or illness if swallowed or taken into the body,poison(chất độc) + -ious(có tính chất (tính từ)),Oxford 5000 (verified),,
poison,poisonously,[poison]-ious-ly,0-1-2,adverb,/pˈɔɪzənəsli/,real,in a very malevolent manner,poison(chất độc) + -ious(có tính chất (tính từ)) + -ly(trạng từ chỉ cách thức / tính từ (giống như)),"Wordset Dictionary (wordset.org, WordNet-based, community-edited)",chưa dịch lại theo định nghĩa Wordset mới - vẫn là công thức ghép cũ,
pole,polar,[pole]-ar,0-1-1,adjective,/ˈpoʊɫɝ/,real,having a pair of equal and opposite charges,"pole(cực, cột) + -ar(thuộc về (tính từ); người (danh từ))","Wordset Dictionary (wordset.org, WordNet-based, community-edited)",chưa dịch lại theo định nghĩa Wordset mới - vẫn là công thức ghép cũ,
pole,polarity,[pole]-ar-ity,0-1-2,noun,/poʊˈɫɛɹəti/,real,a relation between two opposite attributes or tendencies,"pole(cực, cột) + -ar(thuộc về (tính từ); người (danh từ)) + -ity(trạng thái, tính chất (danh từ))","Wordset Dictionary (wordset.org, WordNet-based, community-edited)",chưa dịch lại theo định nghĩa Wordset mới - vẫn là công thức ghép cũ,
pole,polarize,[pole]-ar-ize,0-1-2,verb,/ˈpoʊɫɝˌaɪz/,real,become polarized in a conflict or contrasting situation,"pole(cực, cột) + -ar(thuộc về (tính từ); người (danh từ)) + -ize(làm cho, biến thành (động từ))","Wordset Dictionary (wordset.org, WordNet-based, community-edited)",chưa dịch lại theo định nghĩa Wordset mới - vẫn là công thức ghép cũ,
pole,polarization,[pole]-ar-ize-ion,0-1-3,noun,/ˌpoʊɫɝəˈzeɪʃən/,real,the phenomenon in which waves of light or other radiation are restricted in direction of vibration,"pole(cực, cột) + -ar(thuộc về (tính từ); người (danh từ)) + -ize(làm cho, biến thành (động từ)) + -ion(hành động, quá trình, trạng thái (danh từ))","Wordset Dictionary (wordset.org, WordNet-based, community-edited)",chưa dịch lại theo định nghĩa Wordset mới - vẫn là công thức ghép cũ,
pole,dipole,di-[pole],1-1-0,noun,/ˈdaɪˌpoʊɫ/,real,an aerial half a wavelength long consisting of two rods connected to a transmission line at the center,"di-(hai (Hy Lạp)) + pole(cực, cột)","Wordset Dictionary (wordset.org, WordNet-based, community-edited)",chưa dịch lại theo định nghĩa Wordset mới - vẫn là công thức ghép cũ,
pole,transpolar,trans-[pole]-ar,1-1-1,adjective,/tɹænspˈoʊlɚ/,"generated (espeak-ng G2P, algorithmic)",extending across or crossing either pole,"trans-(xuyên qua, chuyển đổi) + pole(cực, cột) + -ar(thuộc về (tính từ); người (danh từ))","Wordset Dictionary (wordset.org, WordNet-based, community-edited)",chưa dịch lại theo định nghĩa Wordset mới - vẫn là công thức ghép cũ,
pole,circumpolar,circum-[pole]-ar,1-1-1,adjective,/sˌɜːkəmpˈəʊlɐ/,real,located or found throughout a polar region,"circum-(xung quanh) + pole(cực, cột) + -ar(thuộc về (tính từ); người (danh từ))","Wordset Dictionary (wordset.org, WordNet-based, community-edited)",chưa dịch lại theo định nghĩa Wordset mới - vẫn là công thức ghép cũ,
polite,politer,[polite]-er,0-1-1,noun,/pəlˈaɪtɐ/,real,polite(having or showing good manners and respect for the feelings of others) + -er(person who does; comparative),polite(lịch sự) + -er(người làm việc gì; so sánh hơn),"compositional (generated, unverified)",công thức ghép (chưa xác thực),
polite,politely,[polite]-ly,0-1-1,adverb,/pəˈɫaɪtɫi/,real,in a polite manner,polite(lịch sự) + -ly(trạng từ chỉ cách thức / tính từ (giống như)),"Wordset Dictionary (wordset.org, WordNet-based, community-edited)",chưa dịch lại theo định nghĩa Wordset mới - vẫn là công thức ghép cũ,
polite,politest,[polite]-est,0-1-1,adjective,/pəlˈaɪtəst/,real,polite(having or showing good manners and respect for the feelings of others) + -est(superlative),polite(lịch sự) + -est(so sánh nhất),"compositional (generated, unverified)",công thức ghép (chưa xác thực),
polite,politeness,[polite]-ness,0-1-1,noun,/pəˈɫaɪtnəs/,real,the act of showing regard for others,"polite(lịch sự) + -ness(trạng thái, tính chất (danh từ))","Wordset Dictionary (wordset.org, WordNet-based, community-edited)",chưa dịch lại theo định nghĩa Wordset mới - vẫn là công thức ghép cũ,
polite,impolite,im-[polite],1-1-0,adjective,/ˌɪmpəˈɫaɪt/,real,not polite,im-(không (biến thể của in- trước b/m/p)) + polite(lịch sự),"Wordset Dictionary (wordset.org, WordNet-based, community-edited)",chưa dịch lại theo định nghĩa Wordset mới - vẫn là công thức ghép cũ,
polite,impolitely,im-[polite]-ly,1-1-1,adverb,/ɪmpəlˈaɪtli/,real,in a manner showing a lack of regard for others,im-(không (biến thể của in- trước b/m/p)) + polite(lịch sự) + -ly(trạng từ chỉ cách thức / tính từ (giống như)),"Wordset Dictionary (wordset.org, WordNet-based, community-edited)",chưa dịch lại theo định nghĩa Wordset mới - vẫn là công thức ghép cũ,
polite,impoliteness,im-[polite]-ness,1-1-1,noun,/ɪmpəlˈaɪtnəs/,"generated (espeak-ng G2P, algorithmic)",a discourteous manner that ignores accepted social usage,"im-(không (biến thể của in- trước b/m/p)) + polite(lịch sự) + -ness(trạng thái, tính chất (danh từ))","Wordset Dictionary (wordset.org, WordNet-based, community-edited)",chưa dịch lại theo định nghĩa Wordset mới - vẫn là công thức ghép cũ,
poll,pollster,[poll]-ster,0-1-1,noun,/ˈpoʊɫstɝ/,real,someone who conducts surveys of public opinion,poll(thăm dò ý kiến) + -ster(người làm việc gì (danh từ)),"Wordset Dictionary (wordset.org, WordNet-based, community-edited)",chưa dịch lại theo định nghĩa Wordset mới - vẫn là công thức ghép cũ,
poor,poorer,[poor]-er,0-1-1,noun,/ˈpuɹɝ/,real,poor(having very little money; not having enough money for basic needs) + -er(person who does; comparative),poor(nghèo) + -er(người làm việc gì; so sánh hơn),"compositional (generated, unverified)",công thức ghép (chưa xác thực),
poor,poorly,[poor]-ly,0-1-1,adjective,/ˈpuɹɫi/,real,somewhat ill or prone to illness,poor(nghèo) + -ly(trạng từ chỉ cách thức / tính từ (giống như)),"Wordset Dictionary (wordset.org, WordNet-based, community-edited)",chưa dịch lại theo định nghĩa Wordset mới - vẫn là công thức ghép cũ,
poor,poorest,[poor]-est,0-1-1,adjective,/ˈpuɹɪst/,real,poor(having very little money; not having enough money for basic needs) + -est(superlative),poor(nghèo) + -est(so sánh nhất),"compositional (generated, unverified)",công thức ghép (chưa xác thực),
poor,poorness,[poor]-ness,0-1-1,noun,/pˈʊɹnəs/,"generated (espeak-ng G2P, algorithmic)",the quality of being poorly made or maintained,"poor(nghèo) + -ness(trạng thái, tính chất (danh từ))","Wordset Dictionary (wordset.org, WordNet-based, community-edited)",chưa dịch lại theo định nghĩa Wordset mới - vẫn là công thức ghép cũ,
pop,popper,[pop]-er,0-1-1,noun,/ˈpɑpɝ/,real,a container for cooking popcorn,"pop(nhạc pop, nổ) + -er(người làm việc gì; so sánh hơn)","Wordset Dictionary (wordset.org, WordNet-based, community-edited)",chưa dịch lại theo định nghĩa Wordset mới - vẫn là công thức ghép cũ,
port,porter,[port]-er,0-1-1,noun,/ˈpɔɹtɝ/,real,a very dark sweet ale brewed from roasted unmalted barley,port(cảng) + -er(người làm việc gì; so sánh hơn),"Wordset Dictionary (wordset.org, WordNet-based, community-edited)",chưa dịch lại theo định nghĩa Wordset mới - vẫn là công thức ghép cũ,
port,portly,[port]-ly,0-1-1,adjective,/ˈpɔɹtɫi/,real,euphemisms for `fat',port(cảng) + -ly(trạng từ chỉ cách thức / tính từ (giống như)),"Wordset Dictionary (wordset.org, WordNet-based, community-edited)",chưa dịch lại theo định nghĩa Wordset mới - vẫn là công thức ghép cũ,
port,portage,[port]-age,0-1-1,noun,/ˈpɔɹtədʒ/,real,carrying boats and supplies overland,"port(cảng) + -age(hành động, kết quả, tập hợp (danh từ))","Wordset Dictionary (wordset.org, WordNet-based, community-edited)",chưa dịch lại theo định nghĩa Wordset mới - vẫn là công thức ghép cũ,
port,portable,[port]-able,0-1-1,adjective,/ˈpɔɹtəbəɫ/,real,of a motor designed to be attached to the outside of a boat's hull,port(cảng) + -able(có thể được (tính từ)),"Wordset Dictionary (wordset.org, WordNet-based, community-edited)",chưa dịch lại theo định nghĩa Wordset mới - vẫn là công thức ghép cũ,
port,portlier,[port]-ly-er,0-1-2,noun,/pˈoːɹtliɚ/,"generated (espeak-ng G2P, algorithmic)","port(a town or city with a harbour, especially one where ships load and unload goods) + -ly(adverb of manner / adjective (like)) + -er(person who does; comparative)",port(cảng) + -ly(trạng từ chỉ cách thức / tính từ (giống như)) + -er(người làm việc gì; so sánh hơn),"compositional (generated, unverified)",công thức ghép (chưa xác thực),
port,portliness,[port]-ly-ness,0-1-2,noun,/pˈoːɹtlinəs/,"generated (espeak-ng G2P, algorithmic)","port(a town or city with a harbour, especially one where ships load and unload goods) + -ly(adverb of manner / adjective (like)) + -ness(state or quality of (noun))","port(cảng) + -ly(trạng từ chỉ cách thức / tính từ (giống như)) + -ness(trạng thái, tính chất (danh từ))","compositional (generated, unverified)",công thức ghép (chưa xác thực),
port,portability,[port]-able-ity,0-1-2,noun,/ˌpɔɹtəˈbɪɫɪti/,real,the quality of being light enough to be carried,"port(cảng) + -able(có thể được (tính từ)) + -ity(trạng thái, tính chất (danh từ))","Wordset Dictionary (wordset.org, WordNet-based, community-edited)",chưa dịch lại theo định nghĩa Wordset mới - vẫn là công thức ghép cũ,
port,deport,de-[port],1-1-0,verb,/dɪˈpɔɹt/,real,expel from a country,"de-(xuống, loại bỏ, đảo ngược) + port(cảng)","Wordset Dictionary (wordset.org, WordNet-based, community-edited)",chưa dịch lại theo định nghĩa Wordset mới - vẫn là công thức ghép cũ,
port,report,re-[port],1-1-0,noun,/ɹiˈpɔɹt/,real,"a written or spoken account of an event, especially one that is published or broadcast","re-(lại, làm lại) + port(cảng)",Oxford 5000 (verified),,
port,export,ex-[port],1-1-0,noun,/ˈɛkspɔɹt/,real,the selling and transporting of goods to another country,"ex-(ra khỏi, cựu, nguyên) + port(cảng)",Oxford 5000 (verified),,
port,import,in-[port],1-1-0,noun,/ˈɪmˌpɔɹt/,real,a product or service that is brought into one country from another,in-(không; vào trong) + port(cảng),Oxford 5000 (verified),,
port,disport,dis-[port],1-1-0,verb,/dɪspˈɔːt/,real,play boisterously,"dis-(không, ngược lại, tách rời) + port(cảng)","Wordset Dictionary (wordset.org, WordNet-based, community-edited)",chưa dịch lại theo định nghĩa Wordset mới - vẫn là công thức ghép cũ,
port,transport,trans-[port],1-1-0,noun,/ˈtɹænspɔɹt/,real,"a system for carrying people or goods from one place to another using vehicles, roads, etc.","trans-(xuyên qua, chuyển đổi) + port(cảng)",Oxford 5000 (verified),,
port,exporter,ex-[port]-er,1-1-1,noun,/ɪkˈspɔɹtɝ/,real,a businessperson who transports goods abroad (for sale),"ex-(ra khỏi, cựu, nguyên) + port(cảng) + -er(người làm việc gì; so sánh hơn)","Wordset Dictionary (wordset.org, WordNet-based, community-edited)",chưa dịch lại theo định nghĩa Wordset mới - vẫn là công thức ghép cũ,
port,reporter,re-[port]-er,1-1-1,noun,/ɹɪˈpɔɹtɝ/,real,"a person who collects and reports news for newspapers, radio or television","re-(lại, làm lại) + port(cảng) + -er(người làm việc gì; so sánh hơn)",Oxford 5000 (verified),,
